Date,nps,Comment
12/04/2023 20:20,9,Sencillo y práctico
12/04/2023 20:16,10,sencillo de usar
12/04/2023 20:11,9,El proceso de check in se sencillo y claro
12/04/2023 20:10,10,Trámite rápido y sencillo.
12/04/2023 20:10,10,TIENE VUELOS ECONOMICOS
12/04/2023 20:00,10,rapido y confiable
12/04/2023 20:00,9,puntuales
12/04/2023 19:58,10,EXCELNETE SERVICIO
12/04/2023 19:52,9,Muy buen wizard!
12/04/2023 19:47,10,FACILIDAD PARA REALIZAR
12/04/2023 19:47,10,flexibilidad
12/04/2023 19:42,10,RAPIDEZ
12/04/2023 19:40,9,la pag mas rapida
12/04/2023 19:39,10,MUY RAPIDO
12/04/2023 19:38,9,RAPIDO
12/04/2023 19:32,10,fue facil
12/04/2023 19:30,10,rápida y ágil
12/04/2023 19:09,10,bie
12/04/2023 18:55,9,buen sistema
12/04/2023 18:54,10,Nice
12/04/2023 18:38,10,PORQUE ME GUSTAN VUELOS DIRECTOS
12/04/2023 18:27,10,buenos precios
12/04/2023 18:27,10,SUPER FACIL Y RAPIDO
12/04/2023 18:20,10,por sencillo
12/04/2023 18:05,10,todo facil
12/04/2023 17:55,9,hasta el momento buena experiencia
12/04/2023 17:51,10,rapidez
12/04/2023 17:42,10,BUEN SERVICIO
12/04/2023 17:40,10,.
12/04/2023 17:40,10,ES MUY RÁPIDO
12/04/2023 17:35,10,muy clara la información
12/04/2023 17:27,10,gracisa
12/04/2023 17:26,10,EFICIENTE Y SEGURO
12/04/2023 17:23,9,"Muy Organizado toda la información, se le entiende con mucha facilidad, Gracias!!!"
12/04/2023 17:19,10,SENCILLO
12/04/2023 17:18,10,ME GUSTO
12/04/2023 17:16,9,todo
12/04/2023 17:04,10,por la eficacia
12/04/2023 17:00,9,precio
12/04/2023 17:00,10,muy buen servicio
12/04/2023 16:56,10,.
12/04/2023 16:54,10,Por el precio
12/04/2023 16:52,10,Facilita procesos y acorta tiempos
12/04/2023 16:47,10,muy buena
12/04/2023 16:42,10,eficiencia
12/04/2023 16:37,10,Sencillo y la publicidad no se persive invasiva.
12/04/2023 16:31,10,EFICAZ
12/04/2023 16:25,10,seguros
12/04/2023 16:22,10,Es muy rapido y sencillo
12/04/2023 16:14,10,TODO BIEN
12/04/2023 16:13,10,Es super fácil navegar y muy rápida
12/04/2023 16:05,10,RAPIDO
12/04/2023 16:03,10,EXCELENTE SERVICIO
12/04/2023 16:03,9,Facilidad de movimiento
12/04/2023 15:53,10,economica
12/04/2023 15:48,10,PRECIO Y EXCELENTE SERVICIO
12/04/2023 15:46,10,buen servicio
12/04/2023 15:28,10,es facil relizar la reservacion de vuelos
12/04/2023 15:27,10,facilidad para hacerlo
12/04/2023 15:21,10,excelente
12/04/2023 15:20,9,fácil
12/04/2023 15:19,9,si es facil y rápido
12/04/2023 15:18,10,rapidez
12/04/2023 15:18,10,Muy buen servicio
12/04/2023 15:14,9,ACCESIBLE
12/04/2023 15:13,10,fácil proceso
12/04/2023 15:12,10,Eficientes....
12/04/2023 15:08,10,todo muy rapido
12/04/2023 15:06,9,PRECIOS Y CALIDAD EN EL SERVICIO
12/04/2023 15:01,9,Fue fácil y practico
12/04/2023 14:59,10,Facil de viajar
12/04/2023 14:54,10,BUENA ATENCION
12/04/2023 14:46,10,MUY BUEN SERVICIO Y ATENCION
12/04/2023 14:41,10,Por la facilidad de hacerlo desde cualquier lugar
12/04/2023 14:39,9,porque aun intentan aumentar la tarifa con sus recomendaciones de selección de asientos
12/04/2023 14:38,10,RAPIDO Y FACIL
12/04/2023 14:21,10,MUY FACIL DE HACER CHECK IN
12/04/2023 14:20,10,muy agil
12/04/2023 14:06,10,BUENOS PRECIOS
12/04/2023 14:01,10,Bueno
12/04/2023 13:50,10,Excelente Servicio y Tarifas
12/04/2023 12:59,10,EXCELENTE
12/04/2023 08:28,10,rapida
12/04/2023 05:57,10,es facil de usar
12/04/2023 05:50,10,por ser sencillo
12/04/2023 05:50,10,es rapido y agil
12/04/2023 05:33,10,Sùper eficiente
12/04/2023 04:55,10,MUY FACIL Y PRECIOS ACCESIBLES
12/04/2023 04:47,9,Muy sencillo
12/04/2023 04:41,10,se
12/04/2023 04:05,10,facil y rapido
12/04/2023 04:02,10,buen servicio
12/04/2023 04:00,10,ecelencia
12/04/2023 03:20,10,Muy rapido y eficiente
12/04/2023 03:04,9,Porque se hace rapido
12/04/2023 03:03,9,sencillo
12/04/2023 02:53,9,facilidad
12/04/2023 02:51,10,ES MUY FACIL DE COMPRAR TUS VUELOS Y DE HACER EL CHECK IN
12/04/2023 02:51,10,porque es muy sencillo realizarlo
12/04/2023 02:43,9,Por la facilidad
12/04/2023 02:38,10,Fue muy facil
12/04/2023 02:12,10,agil y rapido
12/04/2023 02:03,10,El servicio es muy bueno y el precio accesible
12/04/2023 02:00,10,es rapida
12/04/2023 01:57,10,Rapidez
12/04/2023 01:47,9,bueno
12/04/2023 01:45,10,efectivo y rápido.
12/04/2023 01:44,10,Facily
12/04/2023 01:32,10,Por que el proceso es simple y rapido
12/04/2023 01:31,10,Es muy fácil en línea
12/04/2023 01:21,10,el servicio de la página web es amigable y fácil de entender
12/04/2023 01:07,9,tramite sencillo
12/04/2023 01:06,10,facilidad para el uso
12/04/2023 01:05,10,mas sencillo
12/04/2023 01:04,10,BUEN SERVICIO
12/04/2023 01:02,9,se puede seguir las indicaciones  fácilmente
12/04/2023 00:58,10,Es super fácil
12/04/2023 00:50,10,ok
12/04/2023 00:40,10,MUY BUENO
12/04/2023 00:28,10,Sencilla
12/04/2023 00:27,10,eficiente
12/04/2023 00:17,10,ES MUY FACIL HACER EL CHECK-IN
12/04/2023 00:17,9,FACILIDAD DE USO
12/04/2023 00:11,10,Es rapido y sencillo
12/04/2023 00:09,10,buen servicio
11/04/2023 23:54,10,Pagina muy agil
11/04/2023 23:47,10,rapido
11/04/2023 23:26,10,tengo 10 años viajando con viva y todo bien
11/04/2023 23:23,10,rapidez
11/04/2023 23:23,10,MUY AGIL!
11/04/2023 23:21,9,fácil manejo
11/04/2023 23:20,10,EXCELENTE
11/04/2023 23:17,10,EXCELENTE
11/04/2023 23:14,10,gRACIAS
11/04/2023 23:10,9,fue un buen precio
11/04/2023 23:03,9,bueno
11/04/2023 23:02,10,Rapidez
11/04/2023 23:02,9,Fácil de hacerlo y es muy clara la página
11/04/2023 23:01,10,"Sumamente sencillo, práctico y expedito"
11/04/2023 22:58,10,MUY FACIL Y ACCESIBLE
11/04/2023 22:55,10,.
11/04/2023 22:51,10,es rapido
11/04/2023 22:50,9,AHORRO DE TIEMPO
11/04/2023 22:44,10,"ES MUY PRÁCTICO HACERLO ASÍ, AHORRA TIEMPO"
11/04/2023 22:37,9,es muy práctico
11/04/2023 22:31,9,BUEN SERVICIO OPORTUNO
11/04/2023 22:23,10,*
11/04/2023 22:07,9,MUY RAPIDO
11/04/2023 22:04,10,RAPIDEZ
11/04/2023 21:50,10,sencillo
11/04/2023 21:48,10,rapidez
11/04/2023 21:36,10,Muy Facil
11/04/2023 21:36,10,FECIL
11/04/2023 21:22,10,RÁPIDO Y SEGURO
11/04/2023 21:15,10,servicio
11/04/2023 21:06,10,Facil y confiable
11/04/2023 20:51,10,Fue muy rapido ya que etaba dado dea lta como usuario
11/04/2023 20:46,10,MUY EFICIENTES
11/04/2023 20:42,10,POR RÁPIDO
11/04/2023 20:18,10,Es la forma rápida y directa de hacer check-in
11/04/2023 20:14,9,rapidez
11/04/2023 20:12,10,CONFIABLE Y DE FÁCIL USO
11/04/2023 20:11,10,ok
11/04/2023 20:09,10,precio y facilidades
11/04/2023 20:04,10,Servicio muy práctico
11/04/2023 19:55,10,TODO BIEN
11/04/2023 19:52,10,facil
11/04/2023 19:50,10,excelente
11/04/2023 19:46,10,ES FACIL
11/04/2023 19:45,10,Excelente
11/04/2023 19:33,10,excelente
11/04/2023 19:22,9,"He viajado con ustedes y no he tenido inconvenientes, espero que todo siga igual"
11/04/2023 19:20,10,Por lo ágil
11/04/2023 19:15,9,S/C
11/04/2023 19:14,9,La página es eficiente.
11/04/2023 19:08,9,Es fácil seguir el procedimiento.
11/04/2023 19:07,10,ES RAPIDA LA PAGINA
11/04/2023 19:03,9,bueno
11/04/2023 19:01,10,muy bueno
11/04/2023 18:56,10,Por que son de confianza
11/04/2023 18:52,10,facilidad de uso
11/04/2023 18:47,10,Fácil y rápido
11/04/2023 18:34,10,"Por la facilidad y sencillez al momento de realizar el Check-in y por la atención y el servicio que ofrecen dentro de la pagina, como en las taquillas, son muy eficientes y el servicio es de calidad."
11/04/2023 18:26,9,Agilidad
11/04/2023 18:20,10,es muy buena aerolinea
11/04/2023 18:19,10,SEGURO
11/04/2023 18:18,9,El proceso es rapido y eficiente.
11/04/2023 18:18,10,son buenos
11/04/2023 18:16,10,rapido
11/04/2023 18:14,10,Porque es muy ágil
11/04/2023 18:12,9,SERVICIO ECONOMICO
11/04/2023 18:10,10,rapido
11/04/2023 18:10,9,Agilidad
11/04/2023 18:09,10,rapidez y comodidad
11/04/2023 18:08,10,PRECIO
11/04/2023 18:07,10,Rapidez
11/04/2023 18:06,10,SENCILLO Y RAPIDO
11/04/2023 17:53,10,MUY BUEN SERVICIO
11/04/2023 17:39,10,Hasta el momento ha sido muy rápido el tramite
11/04/2023 17:39,10,por la facilidad
11/04/2023 17:30,9,muy rapida
11/04/2023 17:30,10,fue rapido y facil
11/04/2023 17:29,10,TODO ACCESIBLE Y ENTENDIBLE
11/04/2023 17:24,10,facil y rapido y mejores precios
11/04/2023 17:21,10,EFICIENCIA Y RAPIDEZ
11/04/2023 17:17,10,.
11/04/2023 17:17,10,Es rápido y sencillo
11/04/2023 17:17,10,Fácil y práctico
11/04/2023 17:12,10,MUY FACIL
11/04/2023 17:07,9,siempre esta ok
11/04/2023 17:03,10,Muy buen servicio
11/04/2023 16:59,10,muy facil de usar
11/04/2023 16:47,10,BUENA ATENCION
11/04/2023 16:46,10,gracias
11/04/2023 16:40,9,MMMM
11/04/2023 16:35,9,Más rápido que en ventanilla
11/04/2023 16:34,10,GRAX
11/04/2023 16:31,10,Es muy facil
11/04/2023 16:10,10,"Fue muy sencillo el proceso, fácil de navegar y de entender las instrucciones"
11/04/2023 15:57,10,Muy buena aerolinea de bajo costo
11/04/2023 15:55,9,buen servicio
11/04/2023 15:51,10,por rapido
11/04/2023 15:50,10,super ágil
11/04/2023 15:46,9,BIEN
11/04/2023 15:45,10,GRACIAS
11/04/2023 15:37,10,TODO MUY BIEB
11/04/2023 15:35,10,es facil y rapido
11/04/2023 15:34,10,facil y rapido
11/04/2023 15:31,9,por rapidez
11/04/2023 15:21,10,facil
11/04/2023 15:19,10,facil uso de pagina
11/04/2023 15:11,9,Es fácil
11/04/2023 15:02,10,EXCELENTE SERVICIO
11/04/2023 15:00,10,Facilidad
11/04/2023 14:52,10,eficiente
11/04/2023 14:50,10,Porque es rápido y sencillo de realizar.
11/04/2023 14:44,10,RAPIDO
11/04/2023 14:38,9,por facil
11/04/2023 14:36,10,es sencillo
11/04/2023 14:04,10,Por que es muy sencillo y rapido
11/04/2023 13:52,10,Rapidez
11/04/2023 13:23,10,FACILIDAD Y RAPIDEZ
11/04/2023 12:48,10,Porque es más fácil y rápido sin hacer filas en el aeropuerto
11/04/2023 12:44,10,Es una pagina muy amigable
11/04/2023 12:34,10,k
11/04/2023 12:31,10,rápido
11/04/2023 12:29,10,POR  TENER UN EXCELENTE SERVICIO
11/04/2023 09:14,9,muy facil de usar
11/04/2023 06:02,10,ESTUVO FACIL
11/04/2023 05:43,10,Facil
11/04/2023 05:39,10,muy buena
11/04/2023 05:25,10,esperemos al final del vuelo :S
11/04/2023 05:15,10,El sistema de reserva es muy amigable
11/04/2023 05:00,10,ES FACIL Y COMODO
11/04/2023 04:36,9,por tarifas acsesibles
11/04/2023 04:13,9,buen precio
11/04/2023 04:04,9,viajo siempre en esta linea
11/04/2023 04:01,10,GRACIAS
11/04/2023 03:49,10,Facil y rapido
11/04/2023 03:39,10,servicio
11/04/2023 03:36,10,"Por ser la mejor línea en la república mexicana. Costo, servicio y seguridad"
11/04/2023 03:32,10,es un excelente servicio
11/04/2023 03:29,10,FACIL DE REALIZAR
11/04/2023 03:08,10,es fácil y accesible
11/04/2023 03:01,10,si
11/04/2023 02:56,10,hasta ahora ha estado bien
11/04/2023 02:41,10,MUY AMABLE LA SEÑORITA MUCHAS GRACIAS
11/04/2023 02:41,10,Por la atención recibida
11/04/2023 02:02,10,Muy fácil de hacer
11/04/2023 02:01,10,EXELENTE SERVICIO BUENOS PILOTOS Y AVIONES NUEVOS
11/04/2023 01:47,10,EXCELENTE
11/04/2023 01:34,10,Me gusta viajar con vivaaerobus
11/04/2023 01:24,9,"No me dejo elegir mi asiento sin cobrar, siendo que ya esta pagado el boleto con asiento VIP, me volvía a cobrar."
11/04/2023 01:21,10,BUEN SERVICIO
11/04/2023 01:11,10,todo bien
11/04/2023 00:27,10,Porque todo fue rápido y bien explicado
11/04/2023 00:21,10,muy sencillo el trámite
11/04/2023 00:14,10,BUEN SERVICIO
10/04/2023 23:58,10,bueno
10/04/2023 23:41,10,excelente servicio
10/04/2023 23:40,10,rapidez
10/04/2023 23:39,9,facil
10/04/2023 23:34,10,ES RÁPIDO Y SENCILLO
10/04/2023 23:19,9,ninguna
10/04/2023 23:12,10,todo bien
10/04/2023 23:09,10,ES MUY PRÁCTICO
10/04/2023 22:56,9,SI
10/04/2023 22:55,9,AGIL
10/04/2023 22:54,10,POR LA RAPIDEZ Y EFICACIA
10/04/2023 22:49,9,esta muy buena la pagina
10/04/2023 22:40,10,Rapido y facil
10/04/2023 22:40,10,Buen servicio
10/04/2023 22:38,9,Yo lo uso y es satisfactorio
10/04/2023 22:36,10,MUY RÁPIDO
10/04/2023 22:33,10,Porque es rápido
10/04/2023 22:25,10,es facil y rapido
10/04/2023 22:11,10,buena
10/04/2023 22:03,10,POR SU EXELENTE SERVICIO
10/04/2023 21:58,10,EXCELENTE SERVICIO Y PRECIOS
10/04/2023 21:53,10,excelente servicio
10/04/2023 21:50,10,TODO MUY FACIL
10/04/2023 21:48,10,TODO OK
10/04/2023 21:42,10,POR EL COSTO
10/04/2023 21:39,10,rapido
10/04/2023 21:22,10,Sencillo
10/04/2023 21:14,10,muy agil yrapido el proceso
10/04/2023 21:13,10,"ATENCION, SERVICIO Y PUNTUALIDAD"
10/04/2023 21:13,10,muy buen servicio
10/04/2023 21:11,10,DDD
10/04/2023 20:56,9,agilizas el tramite. gracias
10/04/2023 20:44,10,muy agil
10/04/2023 20:43,10,es facil
10/04/2023 20:39,10,POR RAPIDEZ
10/04/2023 20:39,9,BUENA ATENCIÓN
10/04/2023 20:31,10,están muy atentos
10/04/2023 20:29,10,Respuesta rapida!
10/04/2023 20:27,10,facil de realizar operaciones
10/04/2023 20:27,9,es rapido
10/04/2023 20:24,10,BUEN SERVICIO
10/04/2023 20:14,10,sisi
10/04/2023 20:08,10,Comodidad y rapidez
10/04/2023 20:04,10,rapida
10/04/2023 19:57,10,precio
10/04/2023 19:56,10,OK
10/04/2023 19:35,10,Es muy practica
10/04/2023 19:26,10,fACILITA EL VIAJE
10/04/2023 19:25,10,muy rapido
10/04/2023 19:22,10,buena aereolina
10/04/2023 19:19,10,facil de manejar su sitio
10/04/2023 19:15,10,Es rapido y sencillo
10/04/2023 19:11,10,todo bien
10/04/2023 19:11,10,POR LA CALIDAD Y CALIDEZ EN EL SERVICIO
10/04/2023 19:09,9,facilidad
10/04/2023 19:05,10,servicio
10/04/2023 18:53,10,es facil y rapido
10/04/2023 18:52,10,por las tarifas
10/04/2023 18:50,10,Por practico y sencillo
10/04/2023 18:50,9,RAPIDEZ EN TRAMITE
10/04/2023 18:43,10,Rapido y sencillo
10/04/2023 18:38,9,Buen servicio
10/04/2023 18:35,10,RAPIDEZ
10/04/2023 18:30,10,Rapido
10/04/2023 18:19,10,EXCELENTE SERVICIO Y ATENCIÓN AL PUBLICO
10/04/2023 18:18,9,HASTA AHORA BUENA OPCIÓN
10/04/2023 17:59,10,Rapidez
10/04/2023 17:59,10,sencillo proceso
10/04/2023 17:58,10,Fácil y eficiente
10/04/2023 17:57,10,muy simple
10/04/2023 17:56,10,son muy efectivos
10/04/2023 17:55,10,PORQUE ES RAPIDO Y FACIL
10/04/2023 17:53,10,"son muy baratos, tienen buenos puntos de conexión, sus vuelos son buenos. En general me gusta mucho sus servicios"
10/04/2023 17:50,10,ES MUY RAPIDO Y ENTENDIBLE
10/04/2023 17:44,10,FUE MUY FACIL Y RÁPIDO
10/04/2023 17:24,10,facil y rapido
10/04/2023 17:22,10,me gusta bolar con ustedes por sus espacios y atención
10/04/2023 17:22,9,Facil de hacer
10/04/2023 17:19,10,rapidez
10/04/2023 17:18,10,hasta el momento todo bien es la primera vez q viajo en esta aerolinea
10/04/2023 17:12,10,Fácil hacer el proceso
10/04/2023 17:06,10,precio
10/04/2023 17:00,10,por todo
10/04/2023 16:58,10,Es muy practico y facil
10/04/2023 16:57,10,buen servicio
10/04/2023 16:56,10,buen servicio
10/04/2023 16:54,10,BUEN SERVICIO
10/04/2023 16:48,10,BUEN SERVICIO
10/04/2023 16:43,10,Muy intuitiva
10/04/2023 16:42,10,RAPIDO
10/04/2023 16:40,10,SÚPER RÁPIDO Y FÁCIL
10/04/2023 16:37,10,En esta ocasión fue rápido y sencillo.
10/04/2023 16:32,9,facil de hacer las transacciones online
10/04/2023 16:28,10,Eficiente
10/04/2023 16:24,10,FACIL
10/04/2023 16:23,10,Por el buen servicio
10/04/2023 16:23,10,PRACTICO
10/04/2023 16:22,10,porque tienen buenas tarifas
10/04/2023 16:09,9,Mas información
10/04/2023 16:08,10,Rapidez
10/04/2023 16:07,10,Facil
10/04/2023 16:07,9,.
10/04/2023 16:00,10,facil accesible muy bien
10/04/2023 15:59,9,Excelente servicio
10/04/2023 15:59,9,Mejora en el proceso.. demasiados pasos
10/04/2023 15:58,9,POR LOS BUELOS ECONOMICOS QUE TIENEN
10/04/2023 15:57,10,RAPIDEZ
10/04/2023 15:48,10,Excelente servicio
10/04/2023 15:32,9,LO AMIGABLE DE LA PLATAFORMA
10/04/2023 15:28,10,Precios Razonables y muy buen servicio
10/04/2023 15:26,10,excelente
10/04/2023 15:22,9,Facil
10/04/2023 15:12,10,facilidad para viajar
10/04/2023 15:11,10,Super rapdio
10/04/2023 14:59,10,vuelos economicos
10/04/2023 14:33,10,es muy intuitiva
10/04/2023 14:30,9,buen servicio
10/04/2023 14:17,10,Fácil
10/04/2023 13:23,9,Fácil y sencillo
10/04/2023 09:50,10,muy facil de navegar
10/04/2023 07:00,10,Es buena plataforma y muy sencilla de usar
10/04/2023 06:41,10,excelente
10/04/2023 06:00,10,Hasta el momento no he tenido ningún contratiempo
10/04/2023 05:56,9,Porque es facil y rapido
10/04/2023 04:58,10,Es Muy Sencillo.
10/04/2023 04:45,9,muy facil y rapido
10/04/2023 04:41,10,muy bien servicio
10/04/2023 04:41,9,Eficiencia
10/04/2023 04:38,10,todo bien
10/04/2023 04:34,10,Nunca he tenido malas experiencias
10/04/2023 04:23,10,Tienen vuelos directos a Tuxtla
10/04/2023 04:09,10,es rápido y sencjillo hacer el check inn y me ahorra tiempo
10/04/2023 03:11,10,MEXTON
10/04/2023 02:54,10,rapides
10/04/2023 02:42,9,datos claros
10/04/2023 02:34,10,muy buena
10/04/2023 02:14,10,Muy sencillo
10/04/2023 02:12,10,Muy facil
10/04/2023 01:43,10,SUPER FACIL LA PAGINA
10/04/2023 01:42,10,por la facilidad de sus tramites
10/04/2023 01:37,10,otro diaa
10/04/2023 01:33,10,MUY INTERACTIVA
10/04/2023 01:17,10,Por practico!
10/04/2023 00:56,10,facil de resolver
10/04/2023 00:53,10,Facil procedimiento
10/04/2023 00:30,9,POR HABER ETENDIDO LOS DETALLES DE MI RESERVACION
10/04/2023 00:18,10,Muy sencillo
10/04/2023 00:04,10,ESCLENECIA EN EL SERVICIO
09/04/2023 23:50,9,si
09/04/2023 23:45,9,SON LA MEJOR OPCION EN ECONOMIA
09/04/2023 23:22,10,facil
09/04/2023 23:08,10,SON MUY EFICIENTES.
09/04/2023 22:51,10,=)
09/04/2023 22:34,10,muy clara la información
09/04/2023 21:58,10,Por ser una aerolínea conveniente a mi bolsillo.
09/04/2023 21:57,10,Muy practico para realizar
09/04/2023 21:33,10,pOR SU BUEN SERVICIO
09/04/2023 21:05,10,"me permite realizar preparar mis boletos en tiempo, lo puedo realizar a cualquier hora y a las personas de la tercera Edad se les puede ayudar realizandolo previamente."
09/04/2023 20:53,10,por su facilidad de manejo web
09/04/2023 20:52,9,parece bien
09/04/2023 20:31,9,es rapido y sencillo
09/04/2023 20:12,10,:)
09/04/2023 20:05,10,Servicio muy practico
09/04/2023 20:02,10,Me ayudaron muy bien
09/04/2023 19:56,10,BUENA INTERFAZ
09/04/2023 19:56,10,Esta sencillo y entendible
09/04/2023 19:52,9,"No ha terminado el proceso, no lo sé"
09/04/2023 19:51,10,buen servicio
09/04/2023 19:41,10,El procedimiento esta muy claro
09/04/2023 19:34,10,rapida y segura
09/04/2023 19:31,10,Me gusta
09/04/2023 19:12,10,facilidad y resultados
09/04/2023 19:02,10,FACIL Y RAPIDO
09/04/2023 18:59,10,todo bien
09/04/2023 18:57,10,facilidad
09/04/2023 18:52,9,FACIL ACCESO
09/04/2023 18:50,10,"comodos , economico , exceltne servicio"
09/04/2023 17:56,10,es bueno
09/04/2023 17:23,9,ok
09/04/2023 17:21,10,Super accesible
09/04/2023 17:16,10,Costo
09/04/2023 17:06,10,BUEN SERVICIO
09/04/2023 16:16,10,muy ágil
09/04/2023 16:13,10,muy práctico
09/04/2023 16:08,10,Muy fácil y rápido
09/04/2023 15:54,10,Muy buen servicio
09/04/2023 15:52,10,ES SENCILLOS
09/04/2023 15:41,9,es practica pero hay mucha informacion  vana en la interfas que hace desatinar a personas que no estan familiarizadas con el proceso
09/04/2023 15:04,10,POR SUS PRECIOS ACCESIBLES
09/04/2023 14:32,10,comodidad
09/04/2023 14:30,9,faci;idades
09/04/2023 13:30,10,Por la agilidad en el proceso
09/04/2023 13:19,10,BARATO Y RAPIDO
09/04/2023 07:00,10,Por que fue sencillo
09/04/2023 06:20,10,nunca se han retrasado
09/04/2023 05:28,10,facil
09/04/2023 04:53,9,Muy bien todo
09/04/2023 04:15,10,FACIL Y RAPIDO
09/04/2023 04:01,9,por la facilidad de obtener mi pase de abordar
09/04/2023 03:15,10,por que es muy accesible
09/04/2023 03:02,10,"Es facil hacer el check in, gracias¡"
09/04/2023 03:02,10,X
09/04/2023 02:54,10,PUNTUALIDAD
09/04/2023 02:46,10,precio y facilidad en la pagina
09/04/2023 02:36,10,fua accesible
09/04/2023 02:25,10,agil
09/04/2023 01:51,9,es practico
09/04/2023 01:50,10,es muy sencillo
09/04/2023 01:35,10,Es rapida y clara
09/04/2023 01:14,10,"rápido, seguro"
09/04/2023 01:06,9,es rapido
09/04/2023 00:37,10,porque son muy resolutivos
09/04/2023 00:30,10,excelente servicio
09/04/2023 00:21,9,Es buena
08/04/2023 23:56,10,Accesibilidad
08/04/2023 23:49,10,MUY EFICIENTE
08/04/2023 23:26,10,Por la rapidez
08/04/2023 23:11,10,Bueno
08/04/2023 23:09,10,POR LAS TARIFAS BAJAS Y EL SERVICIO
08/04/2023 22:34,10,LA PAGINA Y PROCESO MUY CONFIABLE Y AMIGABLE
08/04/2023 22:21,10,PRACTICO
08/04/2023 22:00,10,"Todavía no recibo el pase de abordar este día, pero en ocasiones anteriores ha sido muy bueno."
08/04/2023 21:48,10,PRECISOS
08/04/2023 21:45,9,Fácil y buen precio!
08/04/2023 21:42,10,fácil de usar
08/04/2023 21:41,10,la rapidez
08/04/2023 21:23,10,El Viva Bot es muy eficiente
08/04/2023 21:17,9,BUEN SERVICIO
08/04/2023 21:10,9,El proceso de check-in es muy fácil y oportuno
08/04/2023 20:55,10,excelente servicio
08/04/2023 20:43,10,Fácil y práctico.
08/04/2023 20:30,10,Muy bien servicio
08/04/2023 20:27,10,PUNTUALES Y EXCELENTE ATENCION
08/04/2023 20:20,10,"Están claras  las indicaciones y fáciles, así debe ser un buen servicio"
08/04/2023 20:18,10,Muy fácil
08/04/2023 20:12,10,na
08/04/2023 20:11,10,ES AGIL Y RAPIDO EL SERVICIO
08/04/2023 19:59,10,BUEN SERVICIO
08/04/2023 19:46,10,FACILIDAD
08/04/2023 19:36,10,"Me gusta el servicio en general, gracias"
08/04/2023 19:31,9,servicio
08/04/2023 19:29,10,Muy efeciente
