Date,nps,text
27/02/2023 19:14,5,"Los viajes demoran demasiado y el tiempo de abordaje es mayor.Habría que agilizar el proceso."
27/02/2023 19:11,6,aveces se traba mucho. gracias
27/02/2023 19:09,4,"Información engañosa y tendenciosa al buscan en la comprar, cobrar más, por servicios que deben incluir. Encarecen los precios."
27/02/2023 19:06,5,muy poco intuitiva
27/02/2023 19:03,4,"Mejorando su sistema para poder pagar directo, intente pagar con mi tarjeta no me lo permitio, tuve que usar paypal, lo cual no es un inconveniente sin embargo fue molesto no poderlo hacer directo"
27/02/2023 19:02,0,COMPLICADA Y BUSCAN COMO COBRAR MAS
27/02/2023 18:59,8,La página se reinició 2 veces sola
27/02/2023 18:55,8,que no pongan tantas opciones
27/02/2023 18:45,0,payment process had problems - paypal would be amazing!
27/02/2023 18:43,8,quitar trampas en los seguros y gastos extra.
27/02/2023 18:42,0,NO CAMBIANDO LOS PRECIOS EN CUESTION DE MINUTOS
27/02/2023 18:31,1,CAMBIA DE PRECIO  A CADA RATO
27/02/2023 18:30,7,no bloquear los nombres del perfil para el vuelo
27/02/2023 18:23,7,El precio del TUA
27/02/2023 18:20,5,MAS OPCIONES DE TRANSPORTE TERRESTRE AL LLEGAR A AEROPUERTOS
27/02/2023 18:20,8,Muy Bueno!
27/02/2023 18:18,7,"Mostrar costo total desde el inicio, no agregar adicionales no solicitados."
27/02/2023 18:16,8,"RESPERTAR PRECIOS AL PAGAR, NUNCA SE ACABÓ EL TIEMPO Y AL PAGAR SE CANCELÓ POR TARIFA MODIFICADA"
27/02/2023 18:07,5,menos preguntas
27/02/2023 18:05,0,PÒNEN CARGOS EXTRAS A ESCONDIDAS
27/02/2023 18:03,8,"Muchas pantallas y opciones a escoger, y eso hace menos claro el costo del viaje a seleccionar"
27/02/2023 18:01,8,PONIENID MAS VUELOS DIRECTOS
27/02/2023 17:57,8,"Algo lento el proceso de reserva. Y ya llenando todo, resultó que ya había cambiado la tarifa.A llenar todo otra vez."
27/02/2023 17:49,7,Poder ver el costo del boleto incluyendo el TUA antes de cargar la información del pasajero
27/02/2023 17:49,8,"Son demasiados pasos para la reserva, simplificar sería bueno. No me dejo modificar mis datos del perfil."
27/02/2023 17:47,8,No teniendo los adicionales almomento
27/02/2023 17:43,8,"SON MUCHOS EXTRAS, QUITARLOS AYUDARÍAS MUCHO."
27/02/2023 17:41,8,"TENER UN PLAN PREDISEÑADO DE LA VERSIÓN MÁS ECONOMICA, ES DECIR, SIN TANTA SELECCIÓN PARA LAS PERSONAS QUE NO ESTAN TAN FAMIIARIZADAS CON LA TECNOLOGIA. GRACIAS."
27/02/2023 17:40,2,MUY LENTA PARA COMPRAR UN BOLETEO ADEMAS DE TENER QUE PAGAR HASTA POR UN MALETA DE 10 KG QUE DEBE ESTAR INCLUIDA
27/02/2023 17:36,7,"Don't have all the add on pages! Plus, don't automatically add the seguro"
27/02/2023 17:26,8,ok
27/02/2023 17:23,5,DEJEN DE COBRAR POR TODO
27/02/2023 17:21,0,nunca pasan mis tarjetas de credito
27/02/2023 17:10,4,La opción del seguro de viaje debe ser opcional y lo colocan a fuerzas para pagar.
27/02/2023 17:10,8,NO SE
27/02/2023 17:09,8,"Los precios al momento de seleccionar los asientos no aparecen correctos, hay que ingresar, regresar y volver a ingresar para que aparezca el costo correcto."
27/02/2023 17:01,7,Ser mas  claros en los cargos adicionales
27/02/2023 16:54,7,"El tiempo para comprar es poco considerando todas las ofertas que hay que seleccionar... y cuando paga, se agota tu oferta y hay que volver a empezar."
27/02/2023 16:51,0,Cochinero de precios
27/02/2023 16:46,6,"Es muy complicado avanzar, te quieren ofrecer todos los precios caros en un principio.Cambiar tu asiento gigante, avnzar sin escoger en pequeñito"
27/02/2023 16:44,8,EL MONTON DE CARGOS EXTRAS
27/02/2023 16:41,8,NA
27/02/2023 16:39,6,Son muchas las opciones para pagar.
27/02/2023 16:36,8,Que al momento de pagar se más especifico el porque no acepta una tarjeta
27/02/2023 16:35,0,"no deja pagar,  el boleto con una tarjeta europea."
27/02/2023 16:31,8,los costos no son claros desde el inicio
27/02/2023 16:18,8,LA ACCESIBILIDAD AL AGREGAR LOS EXTRAS
27/02/2023 16:09,8,mas rapidez
27/02/2023 16:05,4,Mejorar la selección de asientos
27/02/2023 15:58,8,TUVE QUE INTENTAR MUCHAS VECES EL PAGO CON MI TARJETA
27/02/2023 15:29,5,poner todo más rápido y fácil y no estar dando opciones para engañar a la gente y terminas pagando más
27/02/2023 15:20,8,Van incrementando el precio como de letras chiquitas.
27/02/2023 14:59,7,muchos cargos adicionales que quieren poner
27/02/2023 14:53,0,RESPETANDO LAS ARIFAS MOSTRADAS Y NO ALTERANDO LOS PRECIOS
27/02/2023 14:52,4,"Abrir más horarios... están muy limitados, pocas opciones a elegir."
27/02/2023 14:43,5,"en la seleccion de asientos, muy confuso"
27/02/2023 14:28,8,Agilidad en el proceso. Mas especifico
27/02/2023 13:44,8,"Me dí de alta para utilizar los Dooters y no pude ingresar de inmediato ya que al confirmar la liga del correo de confirmación que recibí dí mis datos y no me fue posible ingresar.Creo que tienen que verificar eso. Perdí ese beneficio...Lo demás está bien"
27/02/2023 13:29,1,No se puede realizar el pago
27/02/2023 13:25,7,"CAMBIAN MUCHO LOS PRECIOS, UTILIZAN INFO DE COQUIS QUE NO ES BUENO"
27/02/2023 08:20,6,muchos costos extras
27/02/2023 07:38,8,RESPETANDO HORARIOS Y EVITAR LOS RETRASOS
27/02/2023 07:23,0,"Muchas opciones para confundir a los usuarios, lo que se necesita es algo mas sencillo. Por otro lado, la selección de asientos y que se cobre por ello lo han normalizado, lo que no debería de ser, el simple hecho de comprar un boleto por lógica debe ser incluido, es como querer cobrar el uso de la escalera para subir al avión, es una tontería."
27/02/2023 07:22,0,SIENDO MAS CONCRETOS LA PAGINA CONFUNDE MUCHO
27/02/2023 07:00,7,"Intente pagar con mis tarjetas de credito y no lo acepto, intente con tres diferentes tarjetas, porfavor de solucionarlo cuanto antes, afecta los programas economicos personales"
27/02/2023 06:37,5,ES MUUY COONFUSA
27/02/2023 06:30,5,formas de pago
27/02/2023 06:21,2,tiempo de vencimiento de pagina
27/02/2023 05:51,1,"tienen cargos que no hacen referencia a que son, sino que hasta el final, si agregaras leyendas seria mas facil de identificarn antes de pagar, como el cargo relacionado al rembolso, lo sabes que puede ser ocional hasta el final. menos publicidad enganosa"
27/02/2023 05:45,3,no estan claros los precios
27/02/2023 05:44,7,"Me dijo al final que la tarifa ya no era válida y tuve que comenzar de nuevo.Eso es ridículo, no es una experiencia agradable para el cliente sobre todo en estos procesos que toman tanto tiempo"
27/02/2023 05:13,8,good site.
27/02/2023 05:10,8,"MEJORES COSTOS  EN  MATELAS, NO INCLUIR SEGUROS QUE NADIE SOLICITA."
27/02/2023 05:08,5,no agregar tantos adicionales
27/02/2023 05:06,0,no me deja comprar los vuelos
27/02/2023 05:01,0,Haciéndola más ágil y sencilla
27/02/2023 05:00,1,mucho dinero que paso
27/02/2023 04:55,8,"Siendo más claros,"
27/02/2023 04:50,5,no es muy intuitivo
27/02/2023 04:47,3,Dejen de hacer que los botones de EXTRAS parezcan opciones de pagar.
27/02/2023 04:43,0,"NO MANCHEN, EN EL TIEMPO QUE ESTUVE LLENANDO LOS DATOS DE MI VUELO, NO PUEDO CREER QUE LOS BOLETOS SUBIERON $400, QUE ENGAÑOSOS SON!!"
27/02/2023 04:38,2,Buscamos vuelos baratos y pero solo sabes el precio del TUA hasta el final y cambia todo el panorama del precio
27/02/2023 04:38,8,MUCHAS PREGUNTAS ADICIONALES CADA PASO
27/02/2023 04:36,4,es muy tardado el proceso y ofrecen cosas sin sentido
27/02/2023 04:28,8,PONER LOS PRECIOS RESUMEN DESDE ANTES PARA SABER CUANTO VA SIENDO DEL COSTO
27/02/2023 04:27,1,NO ES CLARA SU INFORMACIÓN
27/02/2023 04:24,8,No desactivar la sesiones en tan poco tiempo
27/02/2023 04:22,0,Mínimo que la página funcione
27/02/2023 04:00,5,"Por error puse mi segundo nombre incompleto (solo puse la primera letra) y trate de corregirlo y no deja desde la pagina web, solo llamando a servicio al cliente. Pero al llamara servicio al cliente me dice que ellos no lo pueden corregir y que debo escribir a un email para que me lo corrijan."
27/02/2023 03:54,8,......................
27/02/2023 03:34,0,pinche mugrero
27/02/2023 03:30,7,"Son muchas páginas de servicios y cambios, la reservación no se puede hacer rápida."
27/02/2023 03:14,7,Haciendola mas sencilla sin tantos adicionales
27/02/2023 03:05,8,esta bien
27/02/2023 02:48,6,No me dejó comprar en muchas ocasiones
27/02/2023 02:42,4,MAYOR CLARIDAD EN LAS INSTRUCCIONES
27/02/2023 02:25,6,Poner precios reales con todo desde el inicio en las sumas
27/02/2023 02:14,7,"Mucha información por llenar, muy laborioso y tedioso"
27/02/2023 02:12,0,Each time it booked it said flight was no longer avialble
27/02/2023 02:11,7,"Precios que incluyan TUA, si no parece engañoso por parte de la aerolínea."
27/02/2023 02:04,0,"mejoren todo, toda la pagina se traba terrible"
27/02/2023 01:55,6,los tiempos de espera y servicio en el aeropuerto
27/02/2023 01:46,8,no coments
27/02/2023 01:42,5,"Mejorando la página para uso en el celular, sobre todo al tratar de seleccionar asientos"
27/02/2023 01:42,0,HDP NO ME QUIERAN COBRAR COSAS EXTRA SIEMPRE
27/02/2023 01:29,8,IT WAS GOOD
27/02/2023 01:20,8,"Dando el precio total, además de la manera en cómo lo hacen, presentar también la suma total"
27/02/2023 01:09,8,:)
27/02/2023 01:00,5,"la página no me permitió completar la reserva y tuve que hacer otra. no sé si me hicieron doble cargo :("
27/02/2023 00:49,8,"Evitar tantos servicios adicionales que generan costos extras, pueden confundir y hacen tardada la reserva"
27/02/2023 00:42,8,Ser mas claros con los costos extras
27/02/2023 00:27,8,UN POCO MAS CLARA EL ALGUNOS CONCEPTOS
27/02/2023 00:25,8,No me deja quitar vuelos del carrito
27/02/2023 00:14,8,MEJOR INTERFAZ
26/02/2023 23:45,0,No acepto mi pago de tarjeta.
26/02/2023 23:35,8,no puedo acceder al registro para los puntos Doters
26/02/2023 23:33,4,"LA MEJORA ES ES SU SERVICIO, NO EN SU PÁGINA. SALUDOS :)"
26/02/2023 23:29,6,No aparece la opcion de diferir los pagos de tarjeta de credito a meses
26/02/2023 23:13,1,Dejen de sumar cargos automáticamente (seguro de pasajeros) y no confundan con el TUA
26/02/2023 23:11,8,not to preselect items for me
26/02/2023 23:11,8,CON MAS OFERTAS INTERNACIONALES
26/02/2023 23:08,6,El tiempo que  te dan para  elegir   vuelos es muy poco   al igual para llenar toda la información .
26/02/2023 22:59,5,TUA muy cara
26/02/2023 22:30,8,Ma practica no tanta pagina
26/02/2023 22:14,8,DEJAR COTIZAR ANTES DE PONER LOS DATOS DE LAS PERSONAS
26/02/2023 22:08,5,No tanto cobro extra
26/02/2023 21:49,8,contar precios con los impuestos
26/02/2023 21:46,7,Me parece un poco excesivo la cantidad de veces que los botones para continuar sin agregar costo extra estaban escondidos.
26/02/2023 21:43,3,x
26/02/2023 21:19,0,"Pesima pagina, pesima aplicacion, me tomo dos horas hacer mi reservacion."
26/02/2023 21:17,0,La pagina no esta leyendo mi tarjeta de credito y sigue compilando mis reservaciones sin dejarme pagar
26/02/2023 21:07,7,Muy tardado el proceso de pago por un error reportado que no existió
26/02/2023 20:52,3,EN EL MOMENTO DE AGREGAR MALETA NO ME DEJO HACERLO SOLO POR UN PASAJERO
26/02/2023 20:52,7,muchas opciones y se vuelve complejo
26/02/2023 20:41,7,dejen de preseleccionar servicios!
26/02/2023 20:40,5,"todo muy bien, solo se tarda en aceptar el pago con la tarjeta"
26/02/2023 20:40,8,No me gusta que tengo pagar extra por asientos.
26/02/2023 20:40,8,"A veces el servicio declina las tarjetas, aunque los datos de las tarjetas bancarias estén correctos"
26/02/2023 20:33,7,Separar los adicionales de cada pasajero
26/02/2023 20:19,8,es confusa
26/02/2023 19:51,7,"Incluir todo el precio desde un principio, más claridad en todolo que incluye y no, suele ser confuso."
26/02/2023 19:48,5,pésimo servicio al cliente y se batalla para pagar con tc
26/02/2023 19:35,8,bajando los precios y quitar impuestos
26/02/2023 19:21,0,HACEN PROMOCIONES TRAMPOSAS PORQUE OFRECEN VUELOS MUY BARATOS PERO METEN A FUERZA SEGUROS ADICIONALES QUE NO SE PUEDEN ELIMINAR. ASI ES CON EL SEGURO DE REEMBOLSO TOTAL QUE NO QUIERO TOMARLO PERO NO EXISTE NINGUNA CASILLA PARA ELIMINARLO...
26/02/2023 19:21,8,Siguen llegando promociones a pesar de que pongo que no lleguen a mi correo
26/02/2023 19:19,6,"EN LO QUE ESTABA REALIZANDO LA COMPRA SUBIÓ EL PRECIO DEL BOLETO.OJALÁ REDUJERAN LOS PASOS PARA COMPRAR U OJALÁ RESPETEN EL PRECIO MIENTRAS UNO LLENA TODOS LOS PASOS QUE SOLICITAN. GRACIAS"
26/02/2023 19:09,8,-
26/02/2023 19:06,5,"Muchos extras, TUA etc se hace muy largo el proceso de comparacion de precio, sobre todo con asientos, varia el precio dependiendo el vuelo, no es fijo, porque?... al final se paga mucho mas de lo contemplado"
26/02/2023 19:05,8,"Que la informacion sea mas clara, que no se agreguen servicios que nosotros no necesitamos o no seleccionamos"
26/02/2023 19:05,7,Hay detalles poco claros
26/02/2023 19:05,0,NO ME ACEPTAN MI PAGO CON TARJETA
26/02/2023 18:59,0,"Ser mas claros, publicidad engañosa"
26/02/2023 18:59,8,"AGREGAR TUA DESDE EL INICIONO AGREGAR ""REMBOLSO TOTAL"" SIN PREGUNTAR, ME TUVO BUSCANDOLO COMO 20 MINUTOS HASTA QUE ME DI CUENTA QUE LO PUEDES QUITAR ANTES DEL ÚLTIMO PASO (ANTES DE PAGAR)"
26/02/2023 18:51,0,impossibler para comprar los boletos !!!!!!
26/02/2023 18:50,7,mostrar la informacion mas facil
26/02/2023 18:42,3,"No es claro como quitar el cargo adicional de Reembolso Seguro, traté de preguntar por whatsapp y por teléfono y no logré hablar con un humano, ya me había resignado a pagarlo cuando al poner mi tarjeta ya vi donde quitarlo"
26/02/2023 18:39,6,"Permitan conocer el costo total antes de tener que agregar los nombres, no incluyan cosas adicionales por default."
26/02/2023 18:33,6,"Que sea más ágil la compra, ofrecen muchos servicios y a veces solo requerimos la compra básica."
26/02/2023 18:32,7,demasiados elementos adicionales al vuelo a escoger
26/02/2023 18:29,0,"Se traba mucho, no deja avanzar, hice el proceso fácil unos 8 veces"
26/02/2023 18:20,6,"EN LA APP TARDA MUCHO EN CARGAR, LO HICE EN DIFERENTES EQUIPOS, Y CON WIFI. ES LENTA LA APP."
26/02/2023 18:17,5,Muy difícil
26/02/2023 18:14,5,"Mayor claridad en las indicaciones.No generar cargos por seguros en automático"
26/02/2023 18:03,8,tarifas
26/02/2023 18:03,7,COBRAR POR ELEGIR ASIENTOS
26/02/2023 17:58,5,la pagina falla en chrome
26/02/2023 17:56,8,It was a little hard to edit some information in your system.
26/02/2023 17:54,8,el calendario para ver la fechas y su precio
26/02/2023 17:43,7,No aceptan American Express
26/02/2023 17:40,7,me decia que iba vencenla sesion que diera continuar  y nunca me dejo pasar de ahi y el conteo segua asi que tuve que volver a empezar
26/02/2023 17:37,7,"EXISTE UN CARGO EN OPCIONALES QUE AL PARECER NO ES OPCIONAL, LO CARGAN DE MANERA AUTOMATICA, EN ESTE CASO SON $77 PESOS, EL PROBLEMA ES QUE SI NO LO QUIERO ES FORZOZO."
26/02/2023 17:35,7,"Con lo de los puntos DOTERS no queda claro de cómo obtenerlos y como utilizarlos, por ejemplo si los quiero utilizar para elegir mis asientos, no me indican como hacerlo.gracias"
26/02/2023 16:46,7,Son muchos pasos para una simple compra de boletos
26/02/2023 16:15,8,"no intentar en cada opción agregarte un servicio extra, la gente no es tonta, puede ser una sola pantalla con todos los extras."
26/02/2023 16:08,5,muy caros
26/02/2023 16:05,6,"HAY INFORMACION CONFUSA, SON MUCHOS EXTRAS LOS QUE COBRAN Y ESO DISTRAE DE CONCRETAR LA RESERVA MAS RAPIDA Y EFICAZMENTE"
26/02/2023 15:48,7,"Que no falle, se atore en el proceso o nos limpies todo y regrese a la página de inicio sin los datos y opciones seleccionados. También que no falle el cobro con tarjeta de crédito."
26/02/2023 15:42,8,"uno entra a la web solo a comprar un vuelo, pero pareciera que entra a un tianguis donde te bombardean de complementos que no necesitamos."
26/02/2023 15:19,8,AL 100
26/02/2023 15:07,8,es cuestión de práctica por parte de los usuarios
26/02/2023 15:04,0,"Enganan ya que seleccionan automáticamente el costo por la protección del vuelo y no es muy visible y no se despliega al final antes de pagar, asi que lo pagas sin saber, me tomo varios pasos entender donde estaba eso que me estaban cobrando. creo que con que sean transparentes en sus cobros es lo que debe ser, no estar traqueando gente para cobrar de mas, es una muestra de muy bajo profesionalismo"
26/02/2023 14:01,1,failed to process payment despite information being correct
26/02/2023 13:31,8,HACIENDO MAS PRACTICA SU PAGINA PARA COMPRAR BOLETOS
26/02/2023 13:01,4,"pongan precios reales. los asientos en el mapa dice un precio y al seleccionarlo, el precio se incrementa."
26/02/2023 10:32,8,"Hay varios ""trucos"" en las tarifas, sean más transparentes..."
26/02/2023 09:16,6,"no incluyendo el seguro de reembolso, es poco elegante hacerlo así. Queriendo engañar."
26/02/2023 08:45,3,eso del uso de aeropuerto esta mal
26/02/2023 08:42,3,TODO ES SUPER CONFUSO A PROPÓSITO
26/02/2023 08:09,0,Esa forma tan insistente de tratar de aumentar los costos tan mañosamente durante todo el proceso de compra es molesta y frustrante
26/02/2023 06:46,0,"Pésima web, se borra, toca cargar varias veces...."
26/02/2023 05:58,8,siendo mas claros los rubros de eleccion
26/02/2023 05:52,0,"menos spam, precios completos, no seburlen del consumidor"
26/02/2023 05:36,0,Pagos con tarjeta de crédito no se procesan
