Button name,Rating,Text
Desktop New Site,1,No permite pagar con paypal ni con tarjeta de crédito
Desktop New Site,1,"al momento de realizar el pago, solo te da opcion de pago con TDC "
Doters,1,"No carga adecuadamente y las funciones como ""restablecer contraseña"", no responden adecuadamente"
Desktop New Site,2,"estoy comprando boletos y me aparece un cargo por ""reembolso Total"" que en ninguna sección de la reservación aparece y logicamente yo no autoricé el cargo ¿¿¿¿por que es esto???.... ¿como lo elimino del total a pagar?'.... voy a diferir el pago de la reservación hasta poder eliminar este cargo opcional (¿) tener una explicación del porqueé es obligatorio y no aparece en la tarifa.... gracias"
Doters,1,no me envió correo para confirmar mi suscripcion
Doters,2,Yo habri la cuenta de doters para ganar puntos y usarlos en el segundo vuelo que compre pero por ningún lado encuentro que acumule los puntos y tube que pagar el segundo vuelo a precio regular deverian de especificar que tiene q ser la compra con una tarjeta de ustedes  solo van a usar mi imformacion para junk mail 
Doters,1,No alcancé a validar mi identidad y no se qué hacer? Gracias por su ayuda.
Doters,4,Muy buena idea 
Doters,2,"Los puntos doters no equivalen al monto gastado, ya mande mail a su página y no me resuelven "
Desktop New Site,3,la parte de adicionales un cargo por 306.21 que Yo NO estoy solicitando me aparece reembolso total.... que significa esto específicamente? 
Doters,4,Muy cómodo el viaje 
Desktop New Site,4,El buen servicio
Desktop New Site,3,mi perro pesa mas de 45 kg
Doters,1,"Acabo de solicitar cambio de contraseña, me valida su sistema y resultaque no puedo ingresar jajajaja de que se trata???"
Desktop New Site,1,"hola no pueo cambiar mi vuelo de lugar y llevo hablando y me cuelgan, de esto ya llevo 1 hr 45 minutos"
Desktop New Site,1,"I enter my phone number and email.  I close the page.  The confirmation page that pops up has a DIFFERENT email and phone number that ARE NOT MINE.  There is no way to change them. You cannot contact me because YOU put in the WRONG contact information. Also, I couldn't find ANY information about how to get my boarding passes. "
Desktop New Site,4,"BATALLE CON EL PROCEDIMIENTO, POR MI FALTA DE ACTUALIZACION EN ESTOS MEDIOS"
Desktop New Site,1,Pesimo servicio con los boletos de cross border no los puedo descargar
Desktop New Site,1,
Desktop New Site,3,que fueran mas puntuales en sus vuelos
Desktop New Site,3,Tener opciones de equipaje
Desktop New Site,2,No me deja entrar con mi contraseña y no me deja recuperar la contraseña o poder cambiarla.
Desktop New Site,1,porque lo cobran 
Desktop New Site,1,
Doters,1,Pinche página culera ni deja entrar
Desktop New Site,3," adquiri un paquete de avión y hotel, y al pagar solo se hizo el cargo del  vuelo y no del hotel, por lo que mi reservación no incluye el hospedaje, y necesito conseguir hospedaje para dicho viaje. mi reservación es la JE5Q9N para el 17 de julio 2023"
Desktop New Site,1,"Engañan a los usuarios, muestran un precio inicial falso y luego lo inflan a casi el doble"
Desktop New Site,2,Yo no solicité que me carguen el reembolso total y me lo carga aunque no lo quiero. Ya recorrí su página y la aplicación para poder evitar ese cargo y no hay manera. Me lo cargan aunque yo no lo quiero y NO LO SOLICITO.
Desktop New Site,1,NO APARECE COMO QUITAR CARGOS ADICIONALES
Desktop New Site,1,"Esto se agrega automáticamente sin que le de la opción de seguro o algo así, no encuentro en donde quitarlo. "
Doters,4,Experiencia 
Doters,5,Excelente servio
Desktop New Site,1,SE ME HACE MUY CURIOSO QUE PAGUE EL BOLETO DESPUES QUISE PAGAR EL SEGURO DE 36 PESOS Y NO LO PUEDO PAGAR ME RECHAZA LA TARJETA DE CREDITO YA HABLE A MI BANCO Y NO ESTA BLOUQEADA MI TARJETA... LE DOY CANCELAR ESOS 36 PESOS DEL SEGURO Y ME DICE QUE TENDRE QUE ESTAR 4 HORAS ANTES DEL VUELO EN EL AEROPUERTO NO PUEDO POR QUE SALGO A LAS 5 DE LA TARDE DE MI ESCUELA COMO LE HAGO PARA CANCELAR O CAMBIAR EL VUELO
Doters,1,"no me reconoce la contraseña, y al restablecer no carga la pagina "
Doters,1,Me dice que me dará puentes por registrarme y no es verdad no me dio ni un solo punto
Doters,1,Ya estoy registrado y no logro acceder ya que indica que está mal mi contraseña o mi correo y no me deja entrar
Desktop New Site,1,DESDE AYER INTENTO CAMBIAR NOMBRE DE PASAJEROS Y NO ATIENDEN LA LLAMADA. ESTUVE AYER 40 MINUTOS ESPERANDO. HOY LLEVO TRES INTENTOS Y ES LO MISMO. '!!!!!!CARAMBA!!!!!!
Doters,3,"Desde hace un tiempo, pase los límites para pertenecer a nivel plata, sin embargo aún no puedo utilizar los beneficios, ya que en la página de Vivaaerobus, aún aparezco como nivel verde."
Doters,1,"No me acepta ninguno de mis 2 correos , los 2 los marca como inválidos "
Desktop New Site,1,No encuentro la reservación de mi hijo y no puedo realizar el check in
Desktop New Site,1,"Estoy tratando de hacer un cambio de vuelo y, despues de cambiar al vuelo nuevo en la seccion de asientos me genera un error y me suma un vuelo nuevo completo a mi seleccion.   Me urge cambiar el vuelo y ni la pagina ni por telefono pueden ayudarme. "
Desktop New Site,1,"Me comuniqué al número de teléfono de México, estuve esperando por 41 minutos que alguna persona atendiera mi llamada y nadie lo hizo. Busqué si había una horario para dar atención a clientes y no viene nada en la información. Sugiero que pongan cuál es el horario establecido para atender llamadas para que, en próximas ocasiones, las personas no estén esperando más de media hora para que atiendan una llamada."
Desktop New Site,1,no puedo cambiar mi numero de contacto
Desktop New Site,1,Donde se quita ese servicio adicional???? lo ponen en automático y yo no deseo agregarlo
Desktop New Site,1,Los horarios no están en format 24 hrs y es muy Facil equivocarse entre AM y PM!!!!!!
Doters,3,Que complicado no se puede ni generar la contraseña 
Desktop New Site,1,"Trato de hacer un cmabio de vuelo y al pasara ala parte final para pago no me permite, por lo que ya llevó media hora comuncicándome con su línea telefónica y pero aún no contestan, mi reservación es RC52HW y deseo me pudan apoyar por favor"
Desktop New Site,1,"Llevo dias intentando contratar un vuelo a la CDMX y SIEMPRE me apare la siguiente leyenda: Algo salió mal. Por favor, da clic en el siguiente botón, espera un momento e intenta nuevamente. 018743eb-0bde-43e3-82da-02ee4a2f20ad. Y no puedo concluir la reservación y apgo. Tendre que volar por otra aerolinea"
Desktop New Site,2,no me deja comprar
Doters,3,No me deja entrar a la página 
Desktop New Site,1,"Si este 1x Reembolso Total es un cargo forzoso, lo deberían de incluir desde el principio.  Si es opcional, no me aparece dónde cancelarlo ya que no estoy interesado en adquirirlo."
Desktop New Site,1,No puedo iniciar sesión con google
Desktop New Site,2,me sale un servicio adiconal por default que es el reembolso total  como lo puedo quitar de mi viaje 
Doters,2,No dicen como registrar puntos de vuelos anteriores
Desktop New Site,2,"No hagan ""trampas"" legales y pongan la tarifa completa, incluida la tarifa aeroportuaria, confunden al cliente. No cero que compre con ustedes por detalles como éste."
Desktop New Site,2,"Buenos dias.  Mi nombre es Julian y quiero comprar un vuelo, cuando voy a pagar me doy cuenta de que se adiciona un servicio adicional (Reembolso total) que no no quiero adquirar, no se como quitarlo por que es algo adicional. Me gustaria saber si me puede ayudar a solucionar este inconveniente o si por el contrario ahora es una obligacion pagar un servicio adicional?"
Desktop New Site,1,"Esto es un cobro de un servicio que no se puede cancelar. Es un servicio abusivo que cualquier persona puede pagar sin darse cuenta. No aprendieron de lo que le pasó a Aeroméxico? Pronto les llega la queja a través de PROFECO, Saludos,"
Desktop New Site,1,de inicio pones el lugar donde sales y te lo cambia en automatico NO lo habia observado y me medifico el lugar de salida estoy muy molesta 
Feedback_Nuevo Sitio_VF,1,Ya son 3 tarjetas que intento usar. todas tienen dinero y nos las quiere aceptar! ya llame el banco para dar autorizasion pero el pago ni lo quieren procesar. Como puedo comprar la membrecia?
Desktop New Site,2,NO PUDE REALIZAR MI CHECK-IN
Desktop New Site,1,por que se publica un precio en el calendario y aparece otro precio en los horarios?? $879.00 contra $ 929.00
Desktop New Site,2,no  abren las opciones de vuelos 
Desktop New Site,1,Me agregan 122.04 pesos de reembolso que yo no seleccioné
Doters,1,No puedo ingresar y ya aparece como registrado  
Desktop New Site,1,"Son un Asco, llevo 10 hrs trando de pagar un pinche vuelo y ni sus estupidos asistentes no saben ni como cobrar.... voy a perder el viaje y la coneccion y todo por su incapacidad."
Desktop New Site,2,"En ningun momento solicite un rembolso total, no me deja quitarlo y no se sabe si es forzoso o no "
Feedback_Nuevo Sitio_VF,2,no aparece disponible el precio de vivafan
Doters,1,"Se tarda muchísimo la página, meto la contraseña que puse y me.da.error, no me deja recuperar contraseña, no es la primera vez que intento suscribirme y no avanza el proceso."
Desktop New Site,1,"no puedo descargar mi cbx, me marca error desde hace tres dias, esta pésimo su servicio"
Desktop New Site,1,NO ME PERMITE SELECCIONARLO POR EL CAMBIO DE MI RESERVA
Doters,4,Intento registrarme y en 3 ocasiones me redirecciona la página y tengo que volver a capturar mis datos
Desktop New Site,1,me agregar un cargo que no de un servicio adicional que no quiero y no me deja quitarlo en ningún lado: reembolso total
Desktop New Site,1,NO PUEDO HACER EL PASE DE ABORDAR
Doters,2,"Cómo le hago para recuperar mi cuenta, hice lo que me indica para recuperar la contraseña, estáblezco la nueva contraseña y después me dice que es incorrecta, a pesar de que ya la reestableci"
Doters,1,"No me permite iniciar sesión porque dice que la contraseña u correo son inválidos y si deseo registrar como nuevo cuenta me dice que ya hay correo registrado con ese mismo. Y cuando mando recuperar contraseña tampoco me deja, me mando 10 veces el mismo correo con diferente código de verificación y en los mismo 10 me manda error pésima la plataforma "
Feedback_Nuevo Sitio_VF,1,Lamentablemente al hacer mi compra no obtuve ningun tipo de beneficio con la membresia de vivafan siento que no sirve de nada 
Doters,1,Que no engañen a la gente 
Desktop New Site,1,porque me cobran un reembolso de 101.00 y no tengo forma de quitarlo
Doters,1,Olvide mi contraseña para iniciar sesión y no se envía mi código para cambiar contraseña ya eh intentado varías veces 
Doters,1,Soy.  Nuevo ?? 
Doters,1,Porque   nunca me deja acceder para obtener beneficios?
Doters,5,Todo excelente 
Desktop New Site,2,"no he podido pagar, han bloqueado"
Desktop New Site,1,es el único 
Desktop New Site,2,estoy intentando comprar mi vuelo y en la parte de adicionales hay un cargo por 293.93 por reembolso total que yo jamas agregué
Desktop New Site,1,No puedo hacer cambio de vuelo 
Doters,1,"su plataforma no sirve, es la segunda vez que ingreso y no puedo concluir el registro, ahora se supone ya tengo una y no me deja entrar a la aplicación, un asco su platafoprma "
Desktop New Site,2,"al no tener información en la pagina, llamo por teléfono y después de estar escuchando su agradable musica por 28 minutos, se escucha que contestan y me cuelgan. No hagan eso por favor!!"
Desktop New Site,3,"La pagina no permite (por alguna razón que desconocemos) realizar el Web check-in, dice que me presente en mostrador, pero no me dice si hay que pagar algo adicional, considero que debe proporcionar información diciendo que no es responsabilidad del pasajero."
Doters,2,Me dicen contraseña incorrecta   pero es la de mi correo
Desktop New Site,1,mE AGREGA EL SEGURO SIN PEDIRLO
Desktop New Site,1,Su pagina es la peor pense que volaris era pesimo pero ustes estan peor su sistema de sercio al cliente es peor tengo tres horas en espera por que marca un error cuando trato de aser check in.
Desktop New Site,1,
Desktop New Site,2,llevo casi 2 horas tratando de contactarlos y no hay respuesta.  la primera llamada despues de 1 hora se corto. es super frustrante tener este problema todos los dias.
Desktop New Site,1,"son un verdadero asco, no tienen formalidad, servicio mas culero no puede ser, he perdido 70 mil pesos por su maldita negligencia y quiero mi dinero"
Desktop New Site,1,
Desktop New Site,3,"BUENAS NOCHES, ESTOY PREOCUPADO PORQUE TENGO PAGADO MI VUELO CHIH/MAZATLAN PROX LUNES 3 DE ABRIL, EN TARIFA ZERO, DESAFORTUNADAMENTE POR CUESTIONES LABORALES NO ME SERA POSIBLE  REALIZAR ESE DIA MI VIAJE, SOLICITO SEAN TAN AMABLES DE CANCELAR MI VUELO PARA REPROGRAMAR OTRA FECHA------- NO QUIESIERA PERDER MI DINERO YA QUE SOY CLIENTE FRECUENTE Y SIEMPRE NOS HAN DADO EL MEJOR SERVICIO A UN SERVIDOR Y A MI FAMILIA---- MI CEL ES 656 (3)604713 MI CLAVE DE RESERVACION: QE2YGQ POR FAVOR, YA EN OTRA OCASION ME DIERON UNA CODIGO PARA APLICARLO DENTRO DE LOS SIGUIENTES 9 MESES---  OJALA PUEDAN AYUDARME- GRACIAS DE ANTEMANO"
Desktop New Site,1,"¿Por qué nos cargan en automático el adicional de Reembolso Total?  Yo no lo quiero adquirir, ¿por qué lo hacen sin consentimiento del consumidor?"
Desktop New Site,2,"es un servicio adicional que no puede quitarse, en estricto sentido deberia poder elegir si quiero o no dicho servicio adicional"
Doters,5,Felicitarlos por premiar a los usuarios frecuentes de Vivaerobus muchas gracias
Desktop New Site,1,No entiendo porque me agregan automáticamente una tarifa por reembolso
Desktop New Site,1,"Esta muy mal que compro la tarjeta viva para tener beneficios y solo me los dan a mi, no a todos los que viajamos JUNTOS... pongo juntos con mayuscula porque inclusive para abordar yo voy en el grupo 2 y ellos en el 7 y vamos JUNTOS y nos separan, al menos eso debería ser todos juntos,,,, vamos todos en un solo vuelo.. pero bueno"
Desktop New Site,1,"nefasto su sistema, 4 tarjetas y ninguna acepto , nefasto servicio"
Desktop New Site,1,Quiero pagar con mis puntos de TDC Viva Aerobus y NO veo cómo. No es sencillo ni facil. Tengo que llamarles x tel y tardan mucho.  No ha sido buena la experiencia de compra
Desktop New Site,1,SE TRABO POR TIEMPO SIN AVISAR 
Desktop New Site,1,No se por qué te cobran el reembolso total si no lo quiero. No es justo y es un egaño.
Feedback_Nuevo Sitio_VF,4,Pues veremos como me funciona gracias de ante mano 
